Post ID,Schedule Priority,Days Applied,From Time,To Time,Rate Type,Rate
561-03390,7,Su,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03390,8,Su,3:00 PM,6:00 PM,Override to Base Rate,1
561-03410,1,,,,Base Rate,0.25
561-03410,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2.25
561-03410,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,4.25
561-03410,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1.75
561-03410,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03410,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,1
561-03410,7,Su,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03410,8,Su,3:00 PM,6:00 PM,Override to Base Rate,1
561-03430,1,,,,Base Rate,0.25
561-03430,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2.25
561-03430,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,4.25
561-03430,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1.75
561-03430,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03430,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,1
561-03430,7,Su,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03430,8,Su,3:00 PM,6:00 PM,Override to Base Rate,1
561-03450,1,,,,Base Rate,0.25
561-03450,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2.25
561-03450,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,4.25
561-03450,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1.75
561-03450,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03450,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,1
561-03450,7,Su,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03450,8,Su,3:00 PM,6:00 PM,Override to Base Rate,1
561-03470,1,,,,Base Rate,0.25
561-03470,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2.25
561-03470,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,4.25
561-03470,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1.75
561-03470,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03470,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,1
561-03470,7,Su,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03470,8,Su,3:00 PM,6:00 PM,Override to Base Rate,1
561-03490,1,,,,Base Rate,0.25
561-03490,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2.25
561-03490,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,4.25
561-03490,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1.75
561-03490,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03490,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,1
561-03490,7,Su,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03490,8,Su,3:00 PM,6:00 PM,Override to Base Rate,1
561-03510,1,,,,Base Rate,0.25
561-03510,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2.25
561-03510,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,4.25
561-03510,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1.75
561-03510,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03510,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,1
561-03510,7,Su,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03510,8,Su,3:00 PM,6:00 PM,Override to Base Rate,1
561-03530,1,,,,Base Rate,0.25
561-03530,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2.25
561-03530,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,4.25
561-03530,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1.75
561-03530,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03530,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,1
561-03530,7,Su,12:00 PM,3:00 PM,Override to Base Rate,0.5
561-03530,8,Su,3:00 PM,6:00 PM,Override to Base Rate,1
562-00010,1,,,,Base Rate,3.5
562-00030,1,,,,Base Rate,3.5
562-00040,1,,,,Base Rate,3.5
562-00050,1,,,,Base Rate,3.5
562-00060,1,,,,Base Rate,3.5
562-00080,1,,,,Base Rate,3.5
562-00090,1,,,,Base Rate,3.5
562-00100,1,,,,Base Rate,3.5
562-00110,1,,,,Base Rate,3.5
562-00120,1,,,,Base Rate,3.5
562-00130,1,,,,Base Rate,3.5
562-00140,1,,,,Base Rate,3.5
562-00160,1,,,,Base Rate,3.5
562-00180,1,,,,Base Rate,3.5
562-00200,1,,,,Base Rate,3.5
562-00240,1,,,,Base Rate,3.5
562-00250,1,,,,Base Rate,3.5
562-00260,1,,,,Base Rate,3.5
562-00270,1,,,,Base Rate,3.5
562-00280,1,,,,Base Rate,3.5
562-00290,1,,,,Base Rate,3.5
562-00300,1,,,,Base Rate,3.5
562-01021,1,,,,Base Rate,0.7
562-01022,1,,,,Base Rate,0.7
562-01023,1,,,,Base Rate,0.7
562-01024,1,,,,Base Rate,0.7
562-01050,1,,,,Base Rate,3.5
562-01070,1,,,,Base Rate,3.5
562-01170,1,,,,Base Rate,3.5
562-01190,1,,,,Base Rate,3.5
562-01200,1,,,,Base Rate,3.5
562-01210,1,,,,Base Rate,3.5
562-01221,1,,,,Base Rate,0.7
562-01222,1,,,,Base Rate,0.7
562-01223,1,,,,Base Rate,0.7
562-01224,1,,,,Base Rate,0.7
562-01225,1,,,,Base Rate,0.7
562-01226,1,,,,Base Rate,0.7
562-01240,1,,,,Base Rate,3.5
562-01260,1,,,,Base Rate,3.5
562-01280,1,,,,Base Rate,3.5
562-02020,1,,,,Base Rate,3.5
562-02040,1,,,,Base Rate,3.5
562-02060,1,,,,Base Rate,3.5
562-02080,1,,,,Base Rate,3.5
562-02100,1,,,,Base Rate,3.5
562-03010,1,,,,Base Rate,3.5
562-03020,1,,,,Base Rate,3.5
562-03040,1,,,,Base Rate,3.5
562-03100,1,,,,Base Rate,3.5
562-03120,1,,,,Base Rate,3.5
562-03150,1,,,,Base Rate,3.5
562-03190,1,,,,Base Rate,3.5
562-03201,1,,,,Base Rate,0.7
562-03202,1,,,,Base Rate,0.7
562-03203,1,,,,Base Rate,0.7
562-03204,1,,,,Base Rate,0.7
562-03205,1,,,,Base Rate,0.7
562-03210,1,,,,Base Rate,3.5
562-03221,1,,,,Base Rate,0.7
562-03222,1,,,,Base Rate,0.7
562-03223,1,,,,Base Rate,0.7
562-03224,1,,,,Base Rate,0.7
562-03225,1,,,,Base Rate,0.7
562-03250,1,,,,Base Rate,3.5
562-03260,1,,,,Base Rate,3.5
562-03270,1,,,,Base Rate,3.5
562-03280,1,,,,Base Rate,3.5
562-03300,1,,,,Base Rate,3.5
562-04040,1,,,,Base Rate,3.5
562-04050,1,,,,Base Rate,3.5
562-04060,1,,,,Base Rate,3.5
562-04080,1,,,,Base Rate,3.5
562-04100,1,,,,Base Rate,3.5
562-04120,1,,,,Base Rate,3.5
562-04130,1,,,,Base Rate,3.5
562-04150,1,,,,Base Rate,3.5
562-04160,1,,,,Base Rate,3.5
562-04170,1,,,,Base Rate,3.5
562-04180,1,,,,Base Rate,3.5
562-04200,1,,,,Base Rate,3.5
562-04220,1,,,,Base Rate,3.5
562-04240,1,,,,Base Rate,3.5
562-04260,1,,,,Base Rate,3.5
562-04270,1,,,,Base Rate,3.5
562-04280,1,,,,Base Rate,3.5
562-05020,1,,,,Base Rate,3.5
562-05040,1,,,,Base Rate,3.5
562-05060,1,,,,Base Rate,3.5
562-05110,1,,,,Base Rate,3.5
562-05130,1,,,,Base Rate,3.5
562-05160,1,,,,Base Rate,3.5
562-05180,1,,,,Base Rate,3.5
562-05190,1,,,,Base Rate,3.5
562-05200,1,,,,Base Rate,3.5
562-05210,1,,,,Base Rate,3.5
562-05220,1,,,,Base Rate,3.5
562-05230,1,,,,Base Rate,3.5
562-05240,1,,,,Base Rate,3.5
562-05260,1,,,,Base Rate,3.5
562-06010,1,,,,Base Rate,3.5
562-06020,1,,,,Base Rate,3.5
562-06030,1,,,,Base Rate,3.5
562-06040,1,,,,Base Rate,3.5
562-06050,1,,,,Base Rate,3.5
562-06060,1,,,,Base Rate,3.5
562-06090,1,,,,Base Rate,3.5
562-06100,1,,,,Base Rate,3.5
562-06110,1,,,,Base Rate,3.5
562-06140,1,,,,Base Rate,3.5
562-06170,1,,,,Base Rate,3.5
562-06190,1,,,,Base Rate,3.5
562-06200,1,,,,Base Rate,3.5
562-06220,1,,,,Base Rate,3.5
562-06250,1,,,,Base Rate,3.5
562-06260,1,,,,Base Rate,3.5
562-06270,1,,,,Base Rate,3.5
562-06280,1,,,,Base Rate,3.5
562-06290,1,,,,Base Rate,3.5
562-06300,1,,,,Base Rate,3.5
562-23230,1,,,,Base Rate,1.75
562-23230,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2
562-23230,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,2.5
562-23230,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1
562-23230,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,3.25
562-23230,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,4.25
562-23230,7,Su,12:00 PM,3:00 PM,Override to Base Rate,3.25
562-23230,8,Su,3:00 PM,6:00 PM,Override to Base Rate,4.25
562-23250,1,,,,Base Rate,1.75
562-23250,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2
562-23250,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,2.5
562-23250,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1
562-23250,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,3.25
562-23250,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,4.25
562-23250,7,Su,12:00 PM,3:00 PM,Override to Base Rate,3.25
562-23250,8,Su,3:00 PM,6:00 PM,Override to Base Rate,4.25
562-23270,1,,,,Base Rate,1.75
562-23270,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,2
562-23270,3,"Mo,Tu,We,Th,Fr",3:00 PM,6:00 PM,Override to Base Rate,2.5
562-23270,4,"Mo,Tu,We,Th,Fr",9:00 AM,12:00 PM,Override to Base Rate,1
562-23270,5,Sa,12:00 PM,3:00 PM,Override to Base Rate,3.25
562-23270,6,Sa,3:00 PM,6:00 PM,Override to Base Rate,4.25
562-23270,7,Su,12:00 PM,3:00 PM,Override to Base Rate,3.25
562-23270,8,Su,3:00 PM,6:00 PM,Override to Base Rate,4.25
562-24010,1,,,,Base Rate,0.25
562-24010,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24010,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24010,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24010,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24020,1,,,,Base Rate,0.25
562-24020,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24020,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24020,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24020,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24030,1,,,,Base Rate,0.25
562-24030,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24030,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24030,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24030,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24040,1,,,,Base Rate,0.25
562-24040,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24040,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24040,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24040,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24050,1,,,,Base Rate,0.25
562-24050,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24050,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24050,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24050,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24060,1,,,,Base Rate,0.25
562-24060,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24060,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24060,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24060,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24070,1,,,,Base Rate,0.25
562-24070,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24070,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24070,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24070,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24080,1,,,,Base Rate,0.25
562-24080,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24080,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24080,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24080,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24090,1,,,,Base Rate,0.25
562-24090,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24090,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24090,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24090,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24100,1,,,,Base Rate,0.25
562-24100,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24100,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24100,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24100,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24110,1,,,,Base Rate,0.25
562-24110,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24110,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24110,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24110,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24120,1,,,,Base Rate,0.25
562-24120,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24120,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24120,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24120,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24130,1,,,,Base Rate,0.25
562-24130,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24130,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24130,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24130,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24160,1,,,,Base Rate,0.25
562-24160,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24160,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24160,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24160,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24170,1,,,,Base Rate,0.25
562-24170,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24170,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24170,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24170,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24180,1,,,,Base Rate,0.25
562-24180,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24180,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24180,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24180,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24190,1,,,,Base Rate,0.25
562-24190,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24190,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24190,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24190,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24200,1,,,,Base Rate,0.25
562-24200,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24200,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24200,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24200,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24210,1,,,,Base Rate,0.25
562-24210,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24210,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24210,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24210,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24220,1,,,,Base Rate,0.25
562-24220,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24220,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24220,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24220,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24230,1,,,,Base Rate,0.25
562-24230,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24230,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24230,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24230,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24270,1,,,,Base Rate,0.25
562-24270,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24270,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24270,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24270,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-24290,1,,,,Base Rate,0.25
562-24290,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,1
562-24290,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,1.5
562-24290,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,4
562-24290,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-25020,1,,,,Base Rate,0.25
562-25020,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,3.5
562-25020,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,3
562-25020,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-25020,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.5
562-25020,6,"Sa,Su",7:00 AM,12:00 PM,Override to Base Rate,1
562-25040,1,,,,Base Rate,0.25
562-25040,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,3.5
562-25040,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,3
562-25040,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-25040,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.5
562-25040,6,"Sa,Su",7:00 AM,12:00 PM,Override to Base Rate,1
562-25060,1,,,,Base Rate,0.25
562-25060,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,3.5
562-25060,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,3
562-25060,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-25060,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.5
562-25060,6,"Sa,Su",7:00 AM,12:00 PM,Override to Base Rate,1
562-25160,1,,,,Base Rate,0.25
562-25160,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,3.5
562-25160,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,3
562-25160,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-25160,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.5
562-25160,6,"Sa,Su",7:00 AM,12:00 PM,Override to Base Rate,1
562-25180,1,,,,Base Rate,0.25
562-25180,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,3.5
562-25180,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,3
562-25180,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-25180,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.5
562-25180,6,"Sa,Su",7:00 AM,12:00 PM,Override to Base Rate,1
562-25200,1,,,,Base Rate,0.25
562-25200,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,3.5
562-25200,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,3
562-25200,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-25200,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.5
562-25200,6,"Sa,Su",7:00 AM,12:00 PM,Override to Base Rate,1
562-25220,1,,,,Base Rate,0.25
562-25220,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,3.5
562-25220,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,3
562-25220,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-25220,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.5
562-25220,6,"Sa,Su",7:00 AM,12:00 PM,Override to Base Rate,1
562-25240,1,,,,Base Rate,0.25
562-25240,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,3.5
562-25240,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,3
562-25240,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-25240,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.5
562-25240,6,"Sa,Su",7:00 AM,12:00 PM,Override to Base Rate,1
562-26010,1,,,,Base Rate,1
562-26010,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,4.5
562-26010,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,4.25
562-26010,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-26010,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-26030,1,,,,Base Rate,1
562-26030,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,4.5
562-26030,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,4.25
562-26030,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-26030,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-26050,1,,,,Base Rate,1
562-26050,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,4.5
562-26050,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,4.25
562-26050,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-26050,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-26070,1,,,,Base Rate,0.5
562-26090,1,,,,Base Rate,0.5
562-26100,1,,,,Base Rate,1
562-26100,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,4.5
562-26100,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,4.25
562-26100,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-26100,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-26110,1,,,,Base Rate,1
562-26110,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,4.5
562-26110,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,4.25
562-26110,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-26110,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-26120,1,,,,Base Rate,1
562-26120,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,4.5
562-26120,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,4.25
562-26120,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-26120,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-26140,1,,,,Base Rate,1
562-26140,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,4.5
562-26140,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,4.25
562-26140,4,"Sa,Su",12:00 PM,3:00 PM,Override to Base Rate,5.25
562-26140,5,"Sa,Su",3:00 PM,7:00 PM,Override to Base Rate,5.25
562-26160,1,,,,Base Rate,1
562-26160,2,"Mo,Tu,We,Th,Fr",12:00 PM,3:00 PM,Override to Base Rate,4.5
562-26160,3,"Mo,Tu,We,Th,Fr",3:00 PM,7:00 PM,Override to Base Rate,4.25
